# Reference solar spectrum, disc centre.
# Delbouille, Neven & Roland (1972), Jungfraujoch; served by BASS2000
# (bass2000.obspm.fr).  Intensity is linear, continuum = 10000.
wavelength_nm,intensity,label
1056.9154,9895,
1057.0155,9897,
1057.1156,9886,
1057.2158,9871,
1057.3160,9867,
1057.4162,9833,
1057.5164,9844,
1057.6166,9872,
1057.7169,8767,
1057.8172,9877,
1057.9175,9868,
1058.0178,9761,
1058.1181,9830,
1058.2185,8250,
1058.3189,9775,
1058.4192,9422,
1058.5197,3508,
1058.6201,9554,
1058.7201,9762,
1058.8201,9835,
1058.9202,9855,
1059.0202,9786,
1059.1203,9852,
1059.2204,9873,
1059.3205,9864,
1059.4206,9802,
1059.5208,9870,
1059.6210,9855,
1059.7211,9853,
1059.8214,9851,
1059.9216,9858,
1060.0218,9855,
1060.1221,9748,
1060.2224,9751,
1060.3227,7616,
1060.4230,9587,
1060.5234,9765,
1060.6237,9846,
1060.7241,9873,
1060.8245,9840,
1060.9249,9866,
1061.0254,9874,
1061.1254,9808,
1061.2254,9832,
1061.3254,9860,
1061.4255,9835,
1061.5256,9869,
1061.6257,9860,
1061.7258,9866,
1061.8259,9843,
1061.9261,9799,
1062.0263,9790,
1062.1265,9819,
1062.2267,9849,
1062.3269,9835,
1062.4272,9849,
1062.5274,9821,
1062.6277,9816,
1062.7280,9586,
1062.8284,9755,
1062.9287,9849,
1063.0291,9862,
1063.1294,9836,
1063.2299,9789,
1063.3303,9764,
1063.4307,9860,
1063.5307,9858,
1063.6308,9817,
1063.7308,9760,
1063.8308,9854,
1063.9309,9846,
1064.0310,9856,
1064.1312,9832,
1064.2313,9837,
1064.3315,9810,
1064.4316,9829,
1064.5318,9831,
1064.6320,9775,
1064.7323,9817,
1064.8325,9804,
1064.9328,9793,
1065.0331,9685,
1065.1334,9836,
1065.2337,9633,
1065.3341,9848,
1065.4344,9857,
1065.5348,9830,
1065.6352,9763,
1065.7357,9800,
1065.8361,9804,
1065.9361,9778,
1066.0361,9348,
1066.1362,8632,
1066.2362,9721,
1066.3363,9780,
1066.4364,9722,
1066.5365,9842,
1066.6367,9854,
1066.7368,9661,
1066.8370,9852,
1066.9372,9849,
1067.0374,9853,
1067.1376,9846,
1067.2379,9821,
1067.3382,9641,
1067.4384,9804,
1067.5387,9553,
1067.6391,9789,
1067.7394,9819,
1067.8398,9850,
1067.9402,9812,
1068.0406,9816,
1068.1410,9440,
1068.2414,9414,
1068.3414,8623,
1068.4414,9455,
1068.5415,5813,
1068.6415,9747,
1068.7416,9769,
1068.8417,9749,
1068.9418,8789,
1069.0420,9343,
1069.1421,6094,
1069.2423,9587,
1069.3425,9599,
1069.4427,7223,
1069.5429,9705,
1069.6431,9777,
1069.7434,9859,
1069.8437,9856,
1069.9440,9442,
1070.0443,9850,
1070.1446,9882,
1070.2450,9870,
1070.3454,9792,
1070.4458,9853,
1070.5462,9858,
1070.6466,9784,
1070.7471,6927,
1070.8471,9825,
1070.9471,9861,
1071.0472,9848,
1071.1472,9870,
1071.2473,9852,
1071.3474,9832,
1071.4475,9763,
1071.5477,9891,
1071.6478,9813,
1071.7480,9885,
1071.8482,9873,
1071.9484,9886,
1072.0487,9873,
1072.1489,9862,
1072.2492,9882,
1072.3495,9821,
1072.4498,9873,
1072.5501,9832,
1072.6505,9382,
1072.7509,5225,
1072.8512,9548,
1072.9516,6189,
1073.0521,9823,
1073.1525,9888,
1073.2525,9874,
1073.3525,9909,
1073.4526,9907,
1073.5526,9863,
1073.6527,9909,
1073.7528,9654,
1073.8529,9917,
1073.9530,9816,
1074.0532,9900,
1074.1534,9699,
1074.2535,9751,
1074.3538,8825,
1074.4540,9140,
1074.5542,9812,
1074.6545,9535,
1074.7548,9747,
1074.8551,9555,
1074.9554,6224,
1075.0557,9719,
1075.1561,9858,
1075.2565,9858,
1075.3568,9870,
1075.4573,9804,
1075.5577,9900,
1075.6581,9892,
1075.7581,9909,
1075.8582,9917,
1075.9582,9903,
1076.0583,9831,
1076.1584,9821,
1076.2585,9914,
1076.3586,9920,
1076.4587,9913,
1076.5589,9938,
1076.6590,9885,
1076.7592,9925,
1076.8594,9838,
1076.9597,9852,
1077.0599,9804,
1077.1602,9259,
1077.2605,9773,
1077.3608,9868,
1077.4611,9928,
1077.5614,9752,
1077.6618,9929,
1077.7622,9921,
1077.8626,9902,
1077.9630,9816,
1078.0634,9676,
1078.1639,9771,
1078.2639,9894,
1078.3639,9782,
1078.4639,7067,
1078.5640,9718,
1078.6641,7713,
1078.7642,9630,
1078.8643,9851,
1078.9644,9837,
1079.0646,9907,
1079.1648,9812,
1079.2649,9890,
1079.3652,9910,
1079.4654,9887,
1079.5656,9836,
1079.6659,9921,
1079.7662,9912,
1079.8665,9901,
1079.9668,7197,
1080.0672,9911,
1080.1675,9910,
1080.2679,9849,
1080.3683,8721,
1080.4687,9912,
1080.5692,9887,
1080.6696,9872,
1080.7696,9842,
1080.8696,9781,
1080.9697,9586,
1081.0697,6923,
1081.1698,8626,
1081.2699,9634,
1081.3700,9794,
1081.4702,9766,
1081.5703,9835,
1081.6705,9891,
1081.7707,9722,
1081.8709,9858,
1081.9711,9915,
1082.0713,9850,
1082.1716,9396,
1082.2719,9813,
1082.3722,9853,
1082.4725,9818,
1082.5729,9558,
1082.6732,7532,
1082.7736,8563,
1082.8740,9603,
1082.9744,9606,
1083.0748,9522,
1083.1753,9551,
1083.2753,9803,
1083.3753,9612,
1083.4753,9454,
1083.5754,9868,
1083.6755,9918,
1083.7755,9862,
1083.8757,9830,
1083.9758,9939,
1084.0759,9293,
1084.1761,9925,
1084.2763,9786,
1084.3765,6337,
1084.4767,9813,
1084.5770,9831,
1084.6772,9500,
1084.7775,9912,
1084.8778,9920,
1084.9781,9860,
1085.0784,9898,
1085.1788,9904,
1085.2791,9642,
1085.3795,9947,
1085.4799,9943,
1085.5804,9892,
1085.6808,9821,
1085.7813,9810,
1085.8813,9868,
1085.9813,6163,
1086.0814,9826,
1086.1814,9864,
1086.2815,9736,
1086.3816,9566,
1086.4817,9906,
1086.5819,9874,
1086.6820,9808,
1086.7822,9411,
1086.8824,5194,
1086.9826,6683,
1087.0828,9394,
1087.1831,9672,
1087.2834,9684,
1087.3836,9898,
1087.4840,9187,
1087.5843,9841,
1087.6846,9911,
1087.7850,9901,
1087.8854,9917,
1087.9858,9499,
1088.0862,9910,
1088.1866,9146,
1088.2871,6734,
1088.3871,9886,
1088.4871,9624,
1088.5871,9703,
1088.6871,9657,
1088.7872,9887,
1088.8873,6797,
1088.9874,9860,
1089.0875,9892,
1089.1877,9381,
1089.2879,9871,
1089.3880,9833,
1089.4882,9398,
1089.5885,9919,
1089.6887,9905,
1089.7889,9906,
1089.8892,9360,
1089.9895,9855,
1090.0898,6688,
1090.1901,9826,
1090.2905,9843,
1090.3909,9600,
1090.4913,9735,
1090.5917,9688,
1090.6921,9880,
1090.7925,9859,
1090.8930,9846,
1090.9930,9843,
1091.0930,9785,
1091.1930,9867,
1091.2931,9792,
1091.3932,9700,
1091.4933,4399,
1091.5934,9827,
1091.6935,9770,
1091.7936,9800,
1091.8938,9809,
1091.9940,9686,
1092.0942,9739,
1092.1944,9650,
1092.2947,1599,
1092.3949,9540,
1092.4952,8954,
1092.5955,9590,
1092.6958,9508,
1092.7961,9602,
1092.8965,9580,
1092.9968,9160,
1093.0972,8769,
1093.1976,9136,
1093.2981,9294,
1093.3985,9048,
1093.4990,8494,
1093.5990,8593,
1093.6990,8136,
1093.7990,7019,
1093.8991,7906,
1093.9992,8199,
1094.0992,8929,
1094.1994,8482,
1094.2995,9226,
1094.3996,8588,
1094.4998,9333,
1094.6000,8930,
1094.7002,9409,
1094.8004,9255,
1094.9006,9404,
1095.0009,9109,
1095.1012,9579,
1095.2015,9509,
1095.3018,9369,
1095.4021,9573,
1095.5025,9639,
1095.6028,5759,
1095.7032,5963,
1095.8036,9477,
1095.9040,9653,
1096.0045,8853,
1096.1049,9747,
1096.2049,9228,
1096.3050,9790,
1096.4050,9298,
1096.5050,8712,
1096.6051,9271,
1096.7052,9203,
1096.8053,9617,
1096.9054,9816,
1097.0056,9575,
1097.1057,9787,
1097.2059,9677,
1097.3061,7971,
1097.4063,9374,
1097.5066,9752,
1097.6068,7935,
1097.7071,8654,
1097.8074,9751,
1097.9077,8345,
1098.0080,9570,
1098.1084,9130,
1098.2087,5501,
1098.3091,9777,
1098.4095,9531,
1098.5099,9734,
1098.6104,9299,
1098.7108,9451,
1098.8113,9234,
1098.9113,9844,
1099.0113,9877,
1099.1114,8887,
1099.2114,9214,
1099.3115,9554,
1099.4116,7137,
1099.5117,9018,
1099.6119,9365,
1099.7120,9785,
1099.8122,9129,
1099.9124,9766,
1100.0000,9848,
1100.1002,9852,
1100.2005,9384,
1100.3007,8998,
1100.4010,9222,
1100.5013,9807,
1100.6016,9498,
1100.7020,8385,
1100.8023,9455,
1100.9027,8752,
1101.0031,9878,
1101.1035,9782,
1101.2039,9902,
1101.3043,9788,
1101.4048,8559,
1101.5048,9775,
1101.6048,7733,
1101.7049,8905,
1101.8049,4065,
1101.9050,9475,
1102.0051,9381,
1102.1052,9590,
1102.2053,9718,
1102.3054,9097,
1102.4056,9597,
1102.5058,9840,
1102.6060,9525,
1102.7062,9534,
1102.8064,9376,
1102.9067,9815,
1103.0069,7325,
1103.1072,9780,
1103.2075,8798,
1103.3078,9775,
1103.4082,9222,
1103.5085,9866,
1103.6089,9879,
1103.7093,9680,
1103.8097,9361,
1103.9102,6782,
1104.0106,8835,
1104.1111,5792,
1104.2111,9438,
1104.3111,9802,
1104.4111,9541,
1104.5112,8900,
1104.6113,9514,
1104.7114,9795,
1104.8115,9643,
1104.9116,9862,
1105.0117,9764,
1105.1119,9414,
1105.2121,9083,
1105.3123,9269,
1105.4125,9613,
1105.5127,9747,
1105.6130,8913,
1105.7133,9596,
1105.8135,9217,
1105.9138,8714,
1106.0142,5733,
1106.1145,9272,
1106.2149,9054,
1106.3153,9168,
1106.4157,2097,
1106.5161,8687,
1106.6165,9881,
1106.7170,9903,
1106.8174,9857,
1106.9174,7386,
1107.0175,9740,
1107.1175,9798,
1107.2175,8851,
1107.3176,9895,
1107.4177,9622,
1107.5178,9382,
1107.6180,9106,
1107.7181,4739,
1107.8183,8778,
1107.9184,9314,
1108.0186,9230,
1108.1189,9489,
1108.2191,7194,
1108.3193,9666,
1108.4196,8976,
1108.5199,9247,
1108.6202,9647,
1108.7205,9842,
1108.8209,9270,
1108.9212,8684,
1109.0216,9524,
1109.1220,8394,
1109.2224,8402,
1109.3229,9803,
1109.4233,9753,
1109.5238,9476,
1109.6238,9702,
1109.7238,9803,
1109.8238,9258,
1109.9239,9683,
1110.0240,9565,
1110.1241,8475,
1110.2242,7676,
1110.3243,6624,
1110.4244,9352,
1110.5246,9229,
1110.6248,6232,
1110.7250,9680,
1110.8252,9649,
1110.9254,3303,
1111.0257,9478,
1111.1259,8648,
1111.2262,3762,
1111.3265,9465,
1111.4269,8199,
1111.5272,9843,
1111.6275,9820,
1111.7279,9790,
1111.8283,9246,
1111.9287,9032,
1112.0292,9011,
1112.1296,9607,
1112.2301,9519,
1112.3306,2301,
1112.4306,9154,
1112.5306,9630,
1112.6306,8856,
1112.7307,6296,
1112.8308,2936,
1112.9309,1730,
1113.0310,2402,
1113.1311,5461,
1113.2313,9079,
1113.3315,3019,
1113.4316,198,
1113.5319,8384,
1113.6321,5061,
1113.7323,9299,
1113.8326,9692,
1113.9329,7730,
1114.0332,9544,
1114.1335,9695,
1114.2338,9763,
1114.3342,4511,
1114.4345,9224,
1114.5349,7828,
1114.6353,8571,
1114.7358,8049,
1114.8362,2285,
1114.9367,3550,
1115.0371,8811,
1115.1371,4855,
1115.2371,7330,
1115.3372,8022,
1115.4372,8906,
1115.5373,327,
1115.6374,9371,
1115.7375,3132,
1115.8376,9229,
1115.9378,-6,
1116.0379,3,
1116.1381,5380,
1116.2383,7,
1116.3385,3379,
1116.4387,6064,
1116.5390,3649,
1116.6393,7045,
1116.7396,7455,
1116.8398,8509,
1116.9402,2191,
1117.0405,5688,
1117.1409,4349,
1117.2413,15,
1117.3416,8774,
1117.4421,8641,
1117.5425,9407,
1117.6429,9387,
1117.7434,6703,
1117.8439,6269,
1117.9439,7760,
1118.0439,169,
1118.1440,4713,
1118.2440,7883,
1118.3441,8851,
1118.4442,8860,
1118.5443,6635,
1118.6444,1701,
1118.7445,622,
1118.8447,6035,
1118.9449,1917,
1119.0451,1000,
1119.1453,4577,
1119.2456,5818,
1119.3458,8437,
1119.4461,8226,
1119.5464,8640,
1119.6467,5196,
1119.7470,3129,
1119.8473,5669,
1119.9477,5102,
1120.0481,401,
1120.1485,559,
1120.2489,5105,
1120.3493,8594,
1120.4498,7948,
1120.5503,8283,
1120.6507,8525,
1120.7507,8997,
1120.8508,8635,
1120.9508,6105,
1121.0509,-1,
1121.1509,807,
1121.2510,7348,
1121.3511,8290,
1121.4513,7989,
1121.5514,5451,
1121.6516,4,
1121.7517,0,
1121.8519,3750,
1121.9522,6120,
1122.0524,891,
1122.1526,4,
1122.2529,3201,
1122.3532,4197,
1122.4535,3,
1122.5539,1533,
1122.6542,6628,
1122.7546,2861,
1122.8549,8499,
1122.9553,8117,
1123.0557,8513,
1123.1562,5925,
1123.2566,3427,
1123.3571,180,
1123.4576,469,
1123.5576,127,
1123.6576,5482,
1123.7576,7997,
1123.8577,8363,
1123.9578,8697,
1124.0578,5866,
1124.1580,7315,
1124.2581,7889,
1124.3582,8942,
1124.4584,8898,
1124.5585,7078,
1124.6588,8362,
1124.7590,7744,
1124.8592,4405,
1124.9594,5524,
1125.0597,174,
1125.1600,72,
1125.2603,0,
1125.3606,1928,
1125.4610,4,
1125.5613,6061,
1125.6617,7333,
1125.7621,6415,
1125.8625,3317,
1125.9629,150,
1126.0634,5154,
1126.1638,11,
1126.2643,8355,
1126.3643,8675,
1126.4643,6761,
1126.5643,6856,
1126.6644,8851,
1126.7644,8637,
1126.8645,7770,
1126.9646,7058,
1127.0647,637,
1127.1649,3135,
1127.2650,6692,
1127.3652,6477,
1127.4654,3575,
1127.5656,2,
1127.6658,2654,
1127.7660,6749,
1127.8663,7059,
1127.9666,8216,
1128.0669,7542,
1128.1672,1539,
1128.2675,2046,
1128.3679,7486,
1128.4682,8057,
1128.5686,6351,
1128.6690,1,
1128.7694,5087,
1128.8699,7675,
1128.9703,2532,
1129.0708,6243,
1129.1713,7281,
1129.2713,6038,
1129.3713,594,
1129.4714,5,
1129.5714,2972,
1129.6715,6452,
1129.7716,6516,
1129.8717,-2,
1129.9718,4748,
